date,open,high,low,close,adj_close,volume
2021-05-21,124.94526351797502,125.12121552562014,122.39396313602347,122.60901641845703,122.60901641845703,79295400
2021-05-24,123.17597331042118,125.06256693036593,123.10754794421824,124.241455078125,124.241455078125,63092900
2021-05-25,124.94528180981987,125.43404408732667,123.47901735071959,124.04597473144531,124.04597473144531,72009500
2021-05-26,124.10460458296265,124.52493396410016,123.57674856075704,123.99707794189453,123.99707794189453,56575900
2021-05-27,123.59632476739549,124.76933338548339,122.26691102273217,122.46240997314453,122.46240997314453,94625600
2021-05-28,122.74585748845195,122.9706879363348,121.7488011621574,121.80744934082031,121.80744934082031,71311100
2021-06-01,122.26691215271315,122.53083648398967,121.15255171788874,121.48490142822266,121.48490142822266,67637100
2021-06-02,121.4848886960278,122.42329699238253,121.26006567031901,122.24734497070312,122.24734497070312,59278900
2021-06-03,121.87588828071905,122.04206311064841,120.36074552880676,120.76152801513672,120.76152801513672,76229200
2021-06-04,121.27961057589917,123.32260943039987,121.06455727986688,123.05867767333984,123.05867767333984,75169300
2021-06-07,123.33237521856165,123.47900313915719,122.02251603226817,123.06845092773438,123.06845092773438,71057600
2021-06-08,123.75270614592999,125.57088194290174,123.37147802234419,123.88955688476562,123.88955688476562,74403800
2021-06-09,124.34900792468662,124.87686405712522,123.674523845825,124.27080535888672,124.27080535888672,56877900
2021-06-10,124.16326489562331,125.30695678436511,123.10756020588629,123.27373504638672,123.27373504638672,71186400
2021-06-11,123.68428231014268,124.57381958141005,123.26395290484824,124.48583984375,124.48583984375,53522400
2021-06-14,124.94527664789969,127.60409649266556,124.21214444863777,127.54544830322266,127.54544830322266,96906500
2021-06-15,127.01757526445893,127.66273505552941,126.47994210523352,126.72431945800781,126.72431945800781,62746300
2021-06-16,127.43792318066122,127.94623235462356,125.57089115999193,127.22286987304688,127.22286987304688,91815000
2021-06-17,126.88073910539828,129.56889029442954,126.73410372753868,128.8259735107422,128.8259735107422,96721700
2021-06-18,127.77030975672493,128.5523056473148,127.31087896741485,127.52593231201172,127.52593231201172,108953300
2021-06-21,127.36951974085984,129.43206585059897,126.30403772378516,129.3245391845703,129.3245391845703,79663300
2021-06-22,129.15835197662773,131.06449276893142,128.65981252013916,130.96673583984375,130.96673583984375,74783600
2021-06-23,130.76150230988165,131.29913573311447,130.2336386159377,130.6930694580078,130.6930694580078,60214200
2021-06-24,131.42616459271213,131.6118938058328,129.9403458033597,130.40956115722656,130.40956115722656,68711000
2021-06-25,130.45840621612638,130.87872808294074,129.8230161804832,130.11627197265625,130.11627197265625,70783700
2021-06-28,130.40955023475712,132.20816419376467,130.3509020493391,131.7487335205078,131.7487335205078,62111300
2021-06-29,131.76829700396732,133.42029061372372,131.32842066728736,133.26388549804688,133.26388549804688,64556100
2021-06-30,133.1074588952949,134.31957597270352,132.81420307964328,133.87969970703125,133.87969970703125,63261400
2021-07-01,133.52779446900757,134.24137217848602,132.70667520970073,134.18272399902344,134.18272399902344,52485800
2021-07-02,134.7985885048526,136.8513649452778,134.65196800865726,136.81227111816406,136.81227111816406,78852600
2021-07-06,136.91977180863466,139.9304881404482,136.91977180863466,138.82591247558594,138.82591247558594,108181800
2021-07-07,140.3117092164722,141.63135302793145,139.45151098591106,141.3185577392578,141.3185577392578,104911600
2021-07-08,138.39580890191343,140.82002849752848,137.50627159938102,140.0184783935547,140.0184783935547,105575500
2021-07-09,139.53948199823574,142.3742535997312,139.44172508137947,141.84640502929688,141.84640502929688,99890800
2021-07-12,142.92166987013806,143.02919651124512,140.76136732266437,141.2501220703125,141.2501220703125,76299700
2021-07-13,140.79072594190478,144.14359208914843,140.39972801414208,142.36451721191406,142.36451721191406,100827100
2021-07-14,144.76915921032545,146.20609933179037,144.35859210509756,145.7955322265625,145.7955322265625,127050800
2021-07-15,145.88354186128097,146.62644380694877,143.7818872173468,145.140625,145.140625,106820300
2021-07-16,145.12106223258928,146.39181260894236,142.59908601439943,143.0976104736328,143.0976104736328,93251400
2021-07-19,140.5169964650382,140.82980667753233,138.48377483066196,139.24623107910156,139.24623107910156,121434600
2021-07-20,140.23354853774924,143.7916832596006,139.74479368631023,142.863037109375,142.863037109375,96350000
2021-07-21,142.2569638271825,142.8434755242887,141.3772111971352,142.1298828125,142.1298828125,74993500
2021-07-22,142.6577390590944,144.86690516323114,142.5306580508827,143.49839782714844,143.49839782714844,77338200
2021-07-23,144.23151664043684,145.37520086194326,143.6156809382373,145.2187957763672,145.2187957763672,71447400
2021-07-26,144.9353216834007,146.4602339479517,144.37813417064035,145.63912963867188,145.63912963867188,72434100
2021-07-27,145.76620876125995,145.85419595024982,142.27650767673055,143.4690704345703,143.4690704345703,104818600
2021-07-28,141.5531245192068,143.66454826410944,139.3341741507505,141.71929931640625,141.71929931640625,118931200
2021-07-29,141.43588594676658,143.25405465053123,141.3283592792896,142.36451721191406,142.36451721191406,56699500
2021-07-30,141.13284920856503,143.038990058725,140.8689174245079,142.57955932617188,142.57955932617188,70440600
2021-08-02,143.0682814694833,143.64500845625085,141.9832454002648,142.24717712402344,142.24717712402344,62880000
2021-08-03,142.53066410966022,144.710506214658,141.91482832443904,144.04580688476562,144.04580688476562,64786600
2021-08-04,143.9578450260043,144.4661392860283,142.99010513855148,143.64503479003906,143.64503479003906,56368300
2021-08-05,143.67436091646556,144.51501979299104,142.88258050445233,143.7525634765625,143.7525634765625,46397700
2021-08-06,143.2728824177294,144.01689744386482,142.56801978751224,143.06729125976562,143.06729125976562,54126800
2021-08-09,143.12602882681142,143.61551593971976,142.46033352347743,143.01834106445312,143.01834106445312,48908700
2021-08-10,143.3610006082751,144.60430216687507,142.24497049035554,142.53866577148438,142.53866577148438,69023100
2021-08-11,142.97917458892059,143.6350854630747,142.4701038589951,142.7931671142578,142.7931671142578,48493500
2021-08-12,143.1162332344722,145.91609989817144,142.77358630713317,145.75946044921875,145.75946044921875,72282600
2021-08-13,145.8377859484882,146.2979050117812,145.15250700463497,145.96505737304688,145.96505737304688,59375000
2021-08-16,145.4168108670683,148.01110127736936,143.3903421833443,147.94256591796875,147.94256591796875,103296000
2021-08-17,147.0712416158462,148.49075075238326,145.95521199163602,147.03208923339844,147.03208923339844,92229700
2021-08-18,146.65032719515608,147.5509815993363,143.07706266924538,143.28265380859375,143.28265380859375,86326000
2021-08-19,141.98063903235334,144.88819384716103,141.46178385753223,143.6155242919922,143.6155242919922,86960300
2021-08-20,144.33994240518913,145.37765255184942,143.6938159198485,145.0741729736328,145.0741729736328,60549600
2021-08-23,145.1916525804989,147.03212874723278,144.78048523349747,146.56222534179688,146.56222534179688,60131800
2021-08-24,146.30768202395666,147.68803914447207,146.01398679478913,146.47410583496094,146.47410583496094,48606400
2021-08-25,146.66012547582167,147.15941188820682,144.6923926717211,145.24061584472656,145.24061584472656,58991300
2021-08-26,145.23080193918472,145.98460117975839,144.40845240898733,144.4378204345703,144.4378204345703,48597200
2021-08-27,144.37910942757367,145.62241083209685,143.7427821789538,145.47557067871094,145.47557067871094,55802400
2021-08-30,145.86712924689024,150.2627279823977,145.48532997591,149.90049743652344,149.90049743652344,90956700
2021-08-31,149.4501692027158,149.58722496040824,148.10896471177165,148.6376190185547,148.6376190185547,86453100
2021-09-01,149.61662363000326,151.72141211238971,149.1369209108447,149.3033447265625,149.3033447265625,80313700
2021-09-02,150.63473278654652,151.46686670695442,149.1956397332981,150.4193572998047,150.4193572998047,71115500
2021-09-03,150.5270554483364,151.37877309131167,149.87114457990415,151.0557098388672,151.0557098388672,57808700
2021-09-07,151.71161021089787,153.95345421989785,151.1438034675188,153.39544677734375,153.39544677734375,82278300
2021-09-08,153.67935544010308,153.73809149809526,150.7424330368148,151.8486785888672,151.8486785888672,74420200
2021-09-09,152.2207080167917,152.82766725771464,150.71307934113239,150.83056640625,150.83056640625,57305700
2021-09-10,151.74099688432676,152.21090030495253,145.57345660401688,145.83778381347656,145.83778381347656,140893200
2021-09-13,147.4628570574199,148.23623993767643,145.62238117403191,146.4055633544922,146.4055633544922,102404300
2021-09-14,147.18875336474773,147.8936158708618,143.8210802661935,145.00563049316406,145.00563049316406,109296300
2021-09-15,145.4364262730643,146.2979284766344,143.2924700678834,145.89654541015625,145.89654541015625,83281300
2021-09-16,145.3189280621593,145.83778317678434,144.12457838073104,145.66156005859375,145.66156005859375,68034100
2021-09-17,145.69094622198233,145.69094622198233,142.69527265072225,142.9889678955078,142.9889678955078,129868800
2021-09-20,140.7764886965952,141.7946152611483,138.29968524042357,139.9345703125,139.9345703125,123478900
2021-09-21,140.90374795912805,141.55967381165956,139.77793361611074,140.4142608642578,140.4142608642578,75834000
2021-09-22,141.41281345310648,143.35117809396385,140.67858283814957,142.78338623046875,142.78338623046875,76404300
2021-09-23,143.56655947024234,143.987526141095,142.5778009126891,143.74278259277344,143.74278259277344,64838200
2021-09-24,142.5973998615385,144.36934095121416,142.49949645653314,143.83090209960938,143.83090209960938,53477900
2021-09-27,142.41137995898362,142.89108270101565,140.79607848273122,142.3134765625,142.3134765625,74150700
2021-09-28,140.2380763227599,141.7065378549354,138.71087871937146,138.92625427246094,138.92625427246094,108972300
2021-09-29,139.4744577228724,141.41282248756633,139.04370667783795,139.82688903808594,139.82688903808594,74602000
2021-09-30,140.63941355200004,141.34427605273183,138.30945056691672,138.5248260498047,138.5248260498047,89056700
2021-10-01,138.91640426751349,139.9149619275733,136.1850733872401,139.650634765625,139.650634765625,94639600
2021-10-04,138.77936976647533,139.219920083201,135.36275955212915,136.21446228027344,136.21446228027344,98322000
2021-10-05,136.5571327935829,139.24931216410243,136.42986135228304,138.14306640625,138.14306640625,80861100
2021-10-06,136.53752462157624,139.16116814887556,135.46064709144002,139.0143280029297,139.0143280029297,83221100
2021-10-07,140.05203130343006,141.18764483600611,139.71918369704164,140.27719116210938,140.27719116210938,61732700
2021-10-08,141.00164657806616,141.14848672637,139.5625533728477,139.89540100097656,139.89540100097656,58773200
2021-10-11,139.27867248276962,141.76526053635698,138.82833774939965,139.80731201171875,139.80731201171875,64452200
2021-10-12,140.21847431623635,140.2380579834007,138.0745183695577,138.53463745117188,138.53463745117188,73035900
2021-10-13,138.2703289211617,138.42695344884726,136.27321307906425,137.947265625,137.947265625,78762700
2021-10-14,139.1220034728704,140.8547917318437,138.53461306502766,140.7373046875,140.7373046875,69907100
2021-10-15,140.7471372400319,141.85336802507683,140.49259436544995,141.7946319580078,141.7946319580078,67940300
2021-10-18,140.43380286668176,143.75252378778313,140.14990700858613,143.4686279296875,143.4686279296875,85589200
2021-10-19,143.9189519954769,146.03353926826753,143.46863235317096,145.6321563720703,145.6321563720703,76378900
2021-10-20,145.57346566160615,146.6013915952755,145.00565881312252,146.12168884277344,146.12168884277344,58418800
2021-10-21,145.68111012451274,146.49366029007413,144.7608722276611,146.33702087402344,146.33702087402344,61421000
2021-10-22,146.5426644796855,147.0223523235176,145.5147384832475,145.56369018554688,145.56369018554688,58883400
2021-10-25,145.55384660101817,146.22934104854468,144.51613655500375,145.5146942138672,145.5146942138672,50720600
2021-10-26,146.190204285219,147.6684497999659,145.87692540269924,146.180419921875,146.180419921875,60893400
2021-10-27,146.21957782913032,146.58179347999342,145.36787510933436,145.72030639648438,145.72030639648438,56094900
2021-10-28,146.669927174846,149.94948190193364,146.57202377608343,149.3621063232422,149.3621063232422,100077900
2021-10-29,144.12458950466566,146.787400645377,143.33162275650557,146.6503448486328,146.6503448486328,124953200
2021-11-01,145.85735569869297,146.55241894044252,144.69237413631248,145.82798767089844,145.82798767089844,74588300
2021-11-02,145.53430194477542,148.3831203302802,145.5245026428988,146.86570739746094,146.86570739746094,69122000
2021-11-03,147.2278865120236,148.77466709062185,146.66987914808706,148.3047637939453,148.3047637939453,54511500
2021-11-04,148.39286295789717,149.22498179556257,147.47262511792698,147.78590393066406,147.78590393066406,60394600
2021-11-05,148.9133691359506,149.21729158680063,147.11923035602848,148.31532287597656,148.31532287597656,65463900
2021-11-08,148.44281334152436,148.5996814029073,147.2173096615232,147.4918212890625,147.4918212890625,55020900
2021-11-09,147.25653727259368,148.46242885300364,147.11928144197597,147.85458374023438,147.85458374023438,56787900
2021-11-10,147.08006199718062,147.18790692538667,144.95258928599077,145.02120971679688,145.02120971679688,65187100
2021-11-11,146.04080309791993,146.50157863651478,144.7858737902316,144.97215270996094,144.97215270996094,41000000
2021-11-12,145.52117255185212,147.45256716016078,144.58979293418378,147.0506134033203,147.0506134033203,63804000
2021-11-15,147.42318436184277,148.9036023660625,146.5016032105498,147.06044006347656,147.06044006347656,59222800
2021-11-16,147.00159272518846,148.52122000028032,146.41334508329518,148.0408172607422,148.0408172607422,59256200
2021-11-17,148.0408318977374,151.96244333873707,148.03103325464866,150.48204040527344,150.48204040527344,88807000
2021-11-18,150.69773469090467,155.56052464418286,150.0506651936485,154.7761993408203,154.7761993408203,137827700
2021-11-19,154.56053914119423,157.8645076840942,153.46249248182252,157.40371704101562,157.40371704101562,117305600
2021-11-22,158.5115259485219,162.45274960273852,157.84485918977177,157.86447143554688,157.86447143554688,117467900
2021-11-23,157.96250097049108,158.6291826815126,155.94287351139204,158.246826171875,158.246826171875,96041900
2021-11-24,157.59978226969068,158.96254184147043,156.5115343411642,158.76646423339844,158.76646423339844,69463600
2021-11-26,156.4428749154629,157.30561916788554,153.29577548721653,153.73695373535156,153.73695373535156,76959800
2021-11-29,156.24681646555752,158.03115705077292,155.67818094806347,157.0997772216797,157.0997772216797,88748200
2021-11-30,156.85467072649087,162.27629775232137,156.7860353404558,162.06060791015625,162.06060791015625,174048100
2021-12-01,164.1978840178816,166.96262755361067,161.30569826962912,161.54100036621094,161.54100036621094,152052500
2021-12-02,155.6291840170596,160.98217624012287,154.70760276553068,160.55079650878906,160.55079650878906,136739200
2021-12-03,160.80569748404918,161.72727865884264,156.58996176944189,158.6684112548828,158.6684112548828,118023100
2021-12-06,161.0703866988541,164.59004449763117,161.06058805531697,162.08021545410156,162.08021545410156,107497000
2021-12-07,165.76652602150847,168.21753329951792,165.0410224817036,167.8253631591797,167.8253631591797,120405400
2021-12-08,168.7567854885737,172.51173104768282,167.3548013172171,171.6489715576172,171.6489715576172,116998900
2021-12-09,171.48230721997012,173.28624530636634,170.51170278012245,171.13916015625,171.13916015625,108923700
2021-12-10,171.77641985782503,176.10979941461878,171.26660609827198,175.93331909179688,175.93331909179688,115402700
2021-12-13,177.5705467754529,178.5607631577719,172.09009882408355,172.29598999023438,172.29598999023438,153237000
2021-12-14,171.81560410510698,174.25681265308427,168.83518594286804,170.91363525390625,170.91363525390625,139380400
2021-12-15,171.6783640596761,175.9823324841572,168.93323276156414,175.7862548828125,175.7862548828125,131063300
2021-12-16,175.76663371395836,177.59018373746022,167.40379803106163,168.8842010498047,168.8842010498047,150185800
2021-12-17,166.59985400570397,170.07048857395336,166.36456688905028,167.78614807128906,167.78614807128906,195432700
2021-12-20,164.98222247126822,167.23715245654458,164.17829975707315,166.4234161376953,166.4234161376953,107499100
2021-12-21,168.19793052968907,169.80579079626787,165.8057448980021,169.59991455078125,169.59991455078125,91185900
2021-12-22,169.64889893145047,172.41364208964774,168.7763410121153,172.1979522705078,172.1979522705078,92135300
2021-12-23,172.40388856584363,173.3842916513252,171.83525298109265,172.82545471191406,172.82545471191406,68356600
2021-12-27,173.61954034677024,176.88428369318993,173.599943060433,176.79605102539062,176.79605102539062,74919600
2021-12-28,176.62940424561387,177.77647393560375,175.03134260309423,175.7764434814453,175.7764434814453,79144300
2021-12-29,175.8156619193921,177.0901887398254,174.6489800212977,175.86468505859375,175.86468505859375,62348900
2021-12-30,175.95292543158308,177.03137470215592,174.5999645211849,174.7078094482422,174.7078094482422,59773000
2021-12-31,174.59997826616072,175.71763716193837,173.78624192698945,174.09017944335938,174.09017944335938,64062300
2022-01-03,174.34506836720536,179.2961065398854,174.22742479359925,178.44314575195312,178.44314575195312,104487900
2022-01-04,179.05097865451486,179.35490114678188,175.60975505040156,176.1783905029297,176.1783905029297,99310400
2022-01-05,176.09014154068254,176.6391646965208,171.21753859297928,171.49205017089844,171.49205017089844,94537600
2022-01-06,169.31559735445745,171.86465117218228,168.27637255423144,168.6293182373047,168.6293182373047,96904000
2022-01-07,169.50185073224034,170.72735431349597,167.6783008049415,168.79595947265625,168.79595947265625,86709100
2022-01-10,165.76649860978034,169.1194742164662,164.8743285177746,168.8155517578125,168.8155517578125,106765600
2022-01-11,168.94306446572548,171.7470028889114,167.4724598584393,171.6489715576172,171.6489715576172,76138300
2022-01-12,172.6685219038925,173.70774639139225,171.39401033832232,172.090087890625,172.090087890625,74805200
2022-01-13,172.33519403667106,173.15872875555698,168.42338168232487,168.8155517578125,168.8155517578125,84505800
2022-01-14,167.9822217558743,170.37440711806423,167.7371210418755,169.67832946777344,169.67832946777344,80440800
2022-01-18,168.14887724519528,169.15869092282202,166.09004036060844,166.47239685058594,166.47239685058594,90956700
2022-01-19,166.6684581646365,167.72729487050043,162.6880256161482,162.9723358154297,162.9723358154297,94815000
2022-01-20,163.70766807832655,166.3547528521012,160.9625370330281,161.28607177734375,161.28607177734375,91420500
2022-01-21,161.197822824496,163.07039571920242,159.1193737240524,159.2272186279297,159.2272186279297,122848900
2022-01-24,156.88406222991276,159.11937944541725,151.6683120872291,158.45269775390625,158.45269775390625,162294600
2022-01-25,155.86444788627315,159.5703696285005,153.942866591661,156.64877319335938,156.64877319335938,115798400
2022-01-26,160.29589528165266,161.1684533792907,154.727213256224,156.56056213378906,156.56056213378906,108275300
2022-01-27,159.26644379654334,160.62920319221885,155.17816560951687,156.09974670410156,156.09974670410156,121954600
2022-01-28,162.4625632621154,167.01163189910224,159.6095873711376,166.9920196533203,166.9920196533203,179935700
2022-01-31,166.82538585540124,171.5705330064948,166.18811489980484,171.35484313964844,171.35484313964844,115541600
2022-02-01,170.59989317993646,171.41362933410613,168.93321134020488,171.18814086914062,171.18814086914062,86213900
2022-02-02,171.3253922300273,172.4332522000971,169.93322202538937,172.39402770996094,172.39402770996094,84914300
2022-02-03,171.06064991824755,172.78616815381886,168.7468990694419,169.51161193847656,169.51161193847656,89418100
