Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2023-06-15,1214.331787109375,1221.079030940031,1210.4154781475704,1221.079030940031,6161155
2023-06-16,1218.908447265625,1228.2037038909682,1208.9054282292807,1214.5202972782758,8536287
2023-06-19,1221.126220703125,1226.316478982775,1214.5676676825817,1221.126220703125,4451787
2023-06-20,1229.996826171875,1231.5066964003495,1218.3894755987815,1221.1261801854805,4009180
2023-06-21,1226.1748046875,1230.3742642566,1222.0698055997238,1226.7409915968988,4041529
2023-06-22,1209.3773193359375,1216.7852098351457,1201.780623068645,1216.7852098351457,6676607
2023-06-23,1193.75927734375,1207.3011085574806,1192.2021769863343,1204.564404171069,7239467
2023-06-26,1198.8079833984375,1202.2524502707724,1191.164172177616,1198.713638113382,3403244
2023-06-27,1207.1124267578125,1209.801900924314,1202.44112565164,1207.9145344642138,3240024
2023-06-28,1220.5128173828125,1223.6741335135866,1209.2358476161687,1217.3515012520384,5662358
2023-06-30,1260.2889404296875,1263.4974864171334,1230.9875303676226,1234.5263424429586,12821692
2023-07-03,1258.5902099609375,1270.197559142826,1253.635873270373,1255.0986282763438,7732412
2023-07-04,1269.3955078125,1270.1976155112375,1256.4198635232879,1268.5934001137625,5797775
2023-07-05,1271.4244384765625,1281.4745725346813,1265.4791881586093,1281.3802272525575,5414936
2023-07-06,1268.2159423828125,1271.5659488020117,1261.8460804469767,1266.9419930347872,5963897
2023-07-07,1255.287353515625,1270.0089036737404,1250.7105130094112,1258.8733957737718,6295647
2023-07-10,1254.296630859375,1266.3285924511501,1245.0013737668319,1261.279910038057,3940315
2023-07-11,1272.6512451171875,1274.821762733927,1252.267709360411,1258.3544204225739,6126128
2023-07-12,1258.212890625,1275.7653755799854,1252.2676402261263,1274.9160376379025,8102770
2023-07-13,1288.2220458984375,1299.2632095925053,1255.9008929710974,1259.7228564028353,9977644
2023-07-14,1345.64501953125,1349.4669825881904,1302.8962394799694,1302.8962394799694,12833381
2023-07-17,1342.8140869140625,1376.7866852398818,1334.6513186395687,1345.6451367745474,11569884
2023-07-18,1392.12158203125,1394.7167111508957,1348.5234588994904,1353.2418754806642,16743977
2023-07-19,1391.885498046875,1414.3924346574095,1378.4380123668293,1402.313243547227,13687062
2023-07-20,1367.868896484375,1388.1580867392313,1359.5644376506143,1388.1580867392313,8347221
2023-07-21,1256.608642578125,1273.9724381070228,1231.506690170122,1245.850630061634,45548305
2023-07-24,1261.3270263671875,1273.878059844173,1259.1093937381381,1265.4792557637948,8859789
2023-07-25,1259.4395751953125,1267.224961592311,1249.6724771182185,1261.7044379135798,6801982
2023-07-26,1272.8870849609375,1273.9723437002676,1263.9693246333177,1267.3665611773774,5528885
2023-07-27,1276.945068359375,1286.9953184484832,1271.188623322951,1282.0880962174565,9191861
2023-07-28,1265.0074462890625,1287.0424280025118,1260.7608714973424,1277.6055951320227,6122735
2023-07-31,1279.351318359375,1281.0499942643069,1258.1656757663993,1272.7927659403197,7902180
2023-08-01,1288.3162841796875,1291.9023264892767,1280.5781278640968,1285.2965439579218,6064652
2023-08-02,1280.4366455078125,1294.6862401088356,1272.5096828542728,1292.185571553722,7419145
2023-08-03,1287.467041015625,1289.5903282241636,1273.028641919282,1273.9723251230769,6503741
2023-08-04,1300.725830078125,1307.8506849430287,1285.296631440286,1291.8080691321,5712345
2023-08-07,1314.55078125,1316.4381477701006,1299.451849089196,1309.7380196628858,3729093
2023-08-08,1311.908447265625,1315.0698784041417,1306.435153369533,1314.409230991979,4161877
2023-08-09,1315.871826171875,1317.381696194276,1304.6419734875262,1306.0574982327207,4090828
2023-08-10,1310.870361328125,1317.1931081327289,1307.5674699990016,1313.229569420356,3873025
2023-08-11,1294.5919189453125,1318.1840015706807,1290.0623081986714,1313.6071605805025,5783517
2023-08-14,1315.06982421875,1316.4381188374664,1288.6938085626105,1294.591828808298,4304135
2023-08-16,1338.61474609375,1339.983040785176,1326.2525180410155,1331.348430843222,7735313
2023-08-17,1332.05615234375,1340.0302298161323,1326.8186641700577,1340.0302298161323,5618346
2023-08-18,1310.58740234375,1329.366607702791,1308.0866185801663,1324.648191241582,5134103
2023-08-21,1326.25244140625,1327.7623115429926,1309.0302223688232,1311.4837757404932,3032722
2023-08-22,1324.6954345703125,1326.8659522421956,1317.995306168352,1325.591887628512,2890714
2023-08-23,1328.65869140625,1336.8215739782154,1326.4882892028038,1336.2553871075643,2559125
2023-08-24,1343.427490234375,1344.7959001035913,1334.7927652098062,1341.4457783916164,5171963
2023-08-25,1340.1246337890625,1342.3894967524275,1331.9146351420438,1333.4245053857155,4307172
2023-08-28,1335.92529296875,1344.5600182435135,1331.9146389248826,1340.124637595219,3133464
2023-08-29,1337.8126220703125,1344.182484196691,1335.5949894061973,1343.8049878463555,3074444
2023-08-30,1354.3271484375,1355.7426734265935,1343.8050563127613,1346.6361062909484,3070887
2023-08-31,1354.610107421875,1363.5279834643616,1348.1931302863495,1354.3270715575543,9792735
2023-09-01,1362.537109375,1364.56605150871,1347.7684426940095,1350.3635717684556,3582133
2023-09-04,1382.59033203125,1387.2144030806612,1353.9023376630928,1361.7349548608122,4609014
2023-09-05,1395.6131591796875,1396.6984179390004,1374.4746316780752,1382.4959391749949,5496840
2023-09-06,1394.2447509765625,1399.3878937302854,1380.8917253434734,1398.4442104942673,5075786
2023-09-07,1383.6285400390625,1390.4231295630218,1379.7123461279944,1387.7807699933055,4411743
2023-09-08,1386.8369140625,1391.6969059544413,1377.966268262909,1381.0804691400745,3125838
2023-09-11,1393.301025390625,1394.8110106789231,1382.0240571412603,1386.836818459525,4182226
2023-09-12,1416.56298828125,1419.2996929091144,1393.9145889263173,1399.0105018203205,6793161
2023-09-13,1413.9678955078125,1420.2434126960786,1404.814213278358,1420.2434126960786,4804686
2023-09-14,1422.0833740234375,1427.3680921812422,1414.722714067704,1420.2432378334304,6444213
2023-09-15,1426.4715576171875,1432.8886497053031,1424.0180042408047,1432.5111533714655,8657816
2023-09-18,1407.7867431640625,1420.1489709171335,1404.2007006727695,1420.1489709171335,3991916
2023-09-20,1406.323974609375,1410.9008153694986,1393.0651787620845,1393.0651787620845,4169337
2023-09-21,1417.1763916015625,1419.8187509120671,1392.876546698123,1402.83245156209,6779195
2023-09-22,1411.8917236328125,1422.0834336594644,1401.558322883197,1407.8810698029672,5455613
2023-09-25,1391.130615234375,1405.9463954271416,1388.677061948374,1405.9463954271416,4217863
2023-09-26,1378.390869140625,1396.5567704773268,1376.833768844053,1395.8490080875852,3996528
2023-09-27,1384.38330078125,1386.8368541443112,1368.387916083635,1374.0027852334697,3863586
2023-09-28,1358.385009765625,1389.668137185767,1354.1856647580803,1385.2328713307036,5814602
2023-09-29,1354.610107421875,1365.3210047212408,1336.2555138501698,1351.4487914981657,6068968
2023-10-03,1353.24169921875,1356.0727487987056,1340.3132855485674,1355.176295843334,4181867
2023-10-04,1363.0089111328125,1368.2935144178734,1338.3315705261853,1344.7486628552883,4510406
2023-10-05,1381.033203125,1392.546207867339,1368.5294000897452,1370.2280760143276,7384621
2023-10-06,1395.4244384765625,1400.8978476510938,1380.89180792931,1386.7425982642521,3598672
2023-10-09,1392.3572998046875,1407.0316193103831,1379.8534976880794,1382.401511387752,3567552
2023-10-10,1410.9481201171875,1412.6939111967577,1386.365123880801,1400.331682908795,5688951
2023-10-11,1410.240234375,1432.7470562504466,1398.0194674947288,1412.6937877206776,7220129
2023-10-12,1382.9678955078125,1419.6771994307865,1370.2281707794907,1407.881158015674,11081662
2023-10-13,1350.55224609375,1357.0164530290522,1321.1564911270327,1325.8749071667721,17973439
2023-10-16,1353.3834228515625,1362.301183926104,1349.4671141315482,1351.448826015256,4850745
2023-10-17,1361.2158203125,1371.5019904927271,1357.0637062836722,1359.139763298086,3923764
2023-10-18,1359.4229736328125,1372.1154674702607,1357.3468013321435,1360.791268288938,4264837
2023-10-19,1352.9114990234375,1358.5735984590779,1345.7866444886404,1345.7866444886404,6795691
2023-10-20,1346.8719482421875,1357.4883850386316,1344.9845817005976,1349.4670772368738,3928622
2023-10-23,1329.3193359375,1351.6845812486288,1326.1107900830016,1345.3147197769617,2636516
2023-10-25,1309.6279296875,1340.6946106100327,1301.2638232852796,1337.3011264807167,6940777
2023-10-26,1299.495361328125,1313.4037225318216,1293.425432963819,1295.2895038921297,6357656
2023-10-27,1319.4735107421875,1323.9184588692417,1303.510064086115,1303.510064086115,4634358
2023-10-30,1316.3192138671875,1319.4736068388588,1302.9843685148542,1319.4736068388588,2667696
2023-10-31,1308.0506591796875,1320.2383569339916,1302.888787381691,1319.091209486242,3451595
2023-11-01,1294.4290771484375,1316.701426701281,1292.0393325599298,1312.4955695749054,3090672
2023-11-02,1309.7235107421875,1315.6023060735095,1301.5983787179996,1309.580102722057,3758060
2023-11-03,1327.7900390625,1330.609891223364,1316.988346000711,1319.1869578692454,3349045
2023-11-06,1341.41162109375,1345.187371268583,1329.4628968863547,1332.4261571524366,2736381
2023-11-07,1342.367431640625,1343.896844902253,1333.334126715857,1338.2570241061694,2272209
2023-11-08,1329.6539306640625,1343.0365007785822,1325.3045487021432,1343.0365007785822,3550635
2023-11-09,1314.16845703125,1335.8672923139925,1309.627942084208,1334.3378790376025,5498051
2023-11-10,1308.4808349609375,1312.5912426618174,1300.9770596807327,1309.532299327957,2943649
2023-11-13,1312.9736328125,1321.4810309389238,1310.3926384201372,1318.9957196878306,3462092
2023-11-15,1348.2938232421875,1351.6394654834833,1331.5656120357087,1337.3009987350729,8551860
2023-11-16,1381.1768798828125,1389.3020119200721,1348.3895356930516,1353.6469740701018,6673907
2023-11-17,1374.1510009765625,1387.0077803846843,1371.7612563515027,1377.4966434516462,4901251
2023-11-20,1373.2427978515625,1387.9636477560211,1370.4229459306137,1378.4046694656904,3584210
2023-11-21,1375.5369873046875,1386.0518635106303,1373.3862171716537,1378.4046808153992,3793135
2023-11-22,1393.5079345703125,1394.6071237501212,1372.8604476288253,1372.8604476288253,3108786
2023-11-23,1385.3350830078125,1403.1626028420392,1383.8533945331003,1403.1626028420392,3186928
2023-11-24,1374.0076904296875,1388.585133676632,1370.6142061466792,1381.7982817973732,2973195
2023-11-28,1379.0738525390625,1381.272464381985,1364.1141437655754,1380.3165664827586,3755373
2023-11-29,1395.228515625,1396.279979950611,1385.86078645794,1387.103383683934,3875778
2023-11-30,1390.974853515625,1396.2322919693793,1385.6218486091534,1389.158624166977,10120867
2023-12-01,1388.25048828125,1395.5152885727716,1382.3716931915899,1395.5152885727716,3489187
2023-12-04,1399.7689208984375,1406.9859959672895,1385.382729012202,1396.0408961389428,5511948
2023-12-05,1389.82763671875,1402.2065839273646,1378.4047040499017,1401.1551196263963,5123039
2023-12-06,1409.2803955078125,1411.8612733002105,1387.0557681522066,1392.504339796941,5269178
2023-12-07,1401.250732421875,1407.8941760453777,1397.3315744322276,1407.8941760453777,4424453
2023-12-08,1425.38720703125,1428.7805746358758,1401.5853254811243,1405.5523251872717,6323433
2023-12-11,1422.85400390625,1431.935033827049,1416.6406676446506,1424.2878507358498,3862018
2023-12-12,1410.953125,1424.2878538699194,1402.9235593992216,1412.3391302636282,6103494
2023-12-13,1385.0960693359375,1410.953154434061,1369.945110824445,1410.9053128639362,8549258
2023-12-14,1435.23291015625,1444.3617821249934,1396.9014262380017,1398.8610636826302,12489858
2023-12-15,1508.7891845703125,1518.4915710516782,1453.9206248323217,1455.8802620927584,18395389
2023-12-18,1495.3587646484375,1522.7452611380822,1491.4874484033558,1498.7999735396486,6467243
2023-12-19,1489.5758056640625,1504.5355150664886,1475.1894950011726,1500.8553313370955,4221721
2023-12-20,1468.6414794921875,1513.664244871899,1462.5237099172753,1496.0279762211255,6592367
2023-12-21,1468.2591552734375,1478.4394911131726,1454.1596614321074,1454.1596614321074,5319038
2023-12-22,1493.9727783203125,1496.9360383283122,1455.8324306347506,1467.2553633074476,6741060
2023-12-26,1475.8585205078125,1479.72995368926,1455.832506116759,1467.3032809515594,6878067
2023-12-27,1497.9874267578125,1500.7595537294387,1475.9062108014352,1475.9062108014352,4225849
2023-12-28,1493.73388671875,1499.7559735167963,1486.421244397706,1499.7559735167963,5702253
2023-12-29,1474.8548583984375,1490.674898257577,1472.0827312165882,1473.0864706625732,4388990
2024-01-01,1482.9322509765625,1488.3330976934703,1467.5423174270393,1471.126934714355,2808451
2024-01-02,1466.729736328125,1480.8292301150216,1455.8324771148002,1477.81812844352,5396313
2024-01-03,1424.287841796875,1452.9169366401713,1422.3760460360738,1452.9169366401713,7550363
2024-01-04,1445.9866943359375,1452.7258211482244,1427.0599860892405,1438.5784856740531,7056038
2024-01-05,1464.9613037109375,1471.795880021783,1439.8211434607892,1440.2990923880793,8895403
2024-01-08,1455.641357421875,1468.2591629285907,1446.512485873496,1461.520036111541,4440136
2024-01-09,1461.8546142578125,1484.509346404613,1458.5566966957986,1473.89890371164,4412074
2024-01-10,1452.8692626953125,1467.7334052446217,1438.6263604406417,1457.696477148524,4096845
2024-01-11,1428.3026123046875,1457.7443146456767,1421.0378115165915,1457.6487481919037,11296088
2024-01-12,1541.6243896484375,1546.6428537908366,1486.8036665921525,1493.1125696052454,26754401
2024-01-15,1579.2388916015625,1591.5221562352574,1563.8489588039843,1572.4041983036684,13228305
2024-01-16,1559.59521484375,1575.797637048621,1553.3340371270908,1572.260861608017,6500917
2024-01-17,1567.863525390625,1574.8416260075714,1548.793410949176,1548.793410949176,9209876
2024-01-18,1570.1578369140625,1576.2756066934007,1556.4407256510187,1570.2056784828417,6375464
2024-01-19,1586.0257568359375,1592.047960310373,1571.6395633819623,1578.7609560974204,4522736
2024-01-23,1569.727783203125,1600.8421902995144,1565.473967472712,1577.3271249466136,9401255
2024-01-24,1601.5113525390625,1605.908459507506,1572.4520332677662,1586.6949352043205,8999681
2024-01-25,1595.4891357421875,1606.4342365321802,1584.8786925611853,1599.1693192603016,8865304
2024-01-29,1583.5404052734375,1605.2870820517157,1574.9373243501627,1591.71337882525,4253785
2024-01-30,1578.6175537109375,1615.4674647441532,1575.5587270796157,1589.1324307003965,4995943
2024-01-31,1587.65087890625,1593.7208073618194,1565.85635965224,1575.5587468790636,6763779
2024-02-01,1583.9705810546875,1603.040696512018,1577.5659954393996,1586.3603256827614,5760011
2024-02-02,1618.669677734375,1642.7105331394932,1591.5699957388747,1592.5737352036824,7858483
2024-02-05,1612.7908935546875,1625.7433568012889,1607.676863116418,1620.0079693893776,3634135
2024-02-06,1653.177490234375,1656.5709742770398,1600.125159552104,1612.3606987084806,7694265
2024-02-07,1619.052001953125,1652.7474015509688,1612.456283375346,1652.7474015509688,4613877
2024-02-08,1617.4747314453125,1631.096275831373,1608.5849514369859,1623.1145521074172,5919715
2024-02-09,1595.7281494140625,1618.2395918226111,1586.5993944045356,1610.401158964802,4600004
2024-02-12,1606.0040283203125,1618.287292920466,1596.6840238541126,1596.6840238541126,3555808
2024-02-13,1610.2578125,1614.607077820533,1590.1361155503755,1608.7761241185945,2696481
2024-02-14,1592.717041015625,1595.8237092037139,1563.3710220366886,1586.981653591461,3768579
2024-02-15,1602.4193115234375,1613.3165701740645,1588.3198184645914,1603.0406684532106,4834391
2024-02-16,1626.6036376953125,1633.6294637191886,1613.5077668330841,1614.5115062736743,4880654
2024-02-19,1624.787353515625,1636.0191531354565,1613.2687378690987,1629.8058171755497,3690993
2024-02-20,1610.927001953125,1619.530083405478,1595.1546859571442,1610.6880274683374,3706389
2024-02-21,1582.536865234375,1600.1731353742805,1572.738911448481,1600.1731353742805,4300508
2024-02-22,1607.1988525390625,1610.3055206013923,1571.8784730897355,1591.56994577823,5841277
2024-02-23,1602.897216796875,1623.544586122495,1598.1655693196424,1622.1585809749101,5373072
2024-02-26,1586.9339599609375,1601.0811792070997,1572.4520830923705,1601.0811792070997,2782438
2024-02-27,1590.231689453125,1597.4009235514231,1579.9080623636278,1587.7463783030657,5159088
2024-02-28,1597.5443115234375,1613.3644679098586,1588.7500978145836,1596.3494391887155,3188916
2024-02-29,1600.077392578125,1608.0591160793924,1580.3859207208031,1591.5698785984177,7814722
2024-03-01,1581.7242431640625,1598.2134823008962,1578.1874675311549,1595.3936301087206,6387291
2024-03-04,1564.9959716796875,1591.044189063121,1561.6026041977511,1584.7352863553099,4445156
2024-03-05,1535.64990234375,1565.1393278002406,1531.3483620010504,1561.9370933269142,4596579
2024-03-06,1546.212646484375,1548.697957609332,1506.4950433062636,1532.1131529001318,6420684
2024-03-07,1545.1611328125,1556.631907753789,1533.4513833932676,1545.3045408366174,6348359
2024-03-11,1530.0101318359375,1542.6280539336371,1517.9658418188064,1537.227207544475,6752895
2024-03-12,1541.8155517578125,1553.3341687298678,1527.190383135059,1529.4367199801775,4614222
2024-03-13,1540.3338623046875,1552.8561011557892,1528.050597922831,1541.7677091201592,5688997
2024-03-14,1580.385986328125,1584.6396851511913,1537.0837663840239,1543.201536055241,8803799
2024-03-15,1561.93701171875,1573.216652480523,1546.9771877489666,1568.7238627897264,11809997
2024-03-18,1531.9697265625,1560.646662323118,1528.3372680247883,1558.1135096602468,4958904
2024-03-19,1492.586669921875,1528.4806813141142,1489.2888689727267,1522.1239371945635,6870411
2024-03-20,1486.3734130859375,1505.4913713451824,1483.888101849587,1494.0684379599863,4759059
2024-03-21,1486.134521484375,1507.40325123387,1475.3329444775886,1495.024419245386,11062497
2024-03-22,1442.306396484375,1461.472194371868,1432.1260614055664,1453.9205782873328,14673890
2024-03-26,1426.8209228515625,1440.9681407588594,1422.2804081477186,1426.199565923161,8351081
2024-03-27,1418.4090576171875,1432.8909339561633,1416.210562487079,1430.0232402924753,6857402
2024-03-28,1431.9827880859375,1445.1263832225513,1421.5634784221086,1421.5634784221086,12499530
2024-04-01,1429.4974365234375,1462.4759133500354,1426.9644004934055,1457.744265523529,6580002
2024-04-02,1417.453125,1427.2989196787971,1415.5413292710493,1419.364920728951,7279400
2024-04-03,1415.3502197265625,1429.162897421445,1409.9493733658107,1413.7729648868028,8736248
2024-04-04,1421.13330078125,1429.688656634244,1403.2580574866045,1424.8136008890451,11186915
2024-04-05,1413.8685302734375,1421.1333308205046,1410.953111752927,1414.7767032710415,5072482
2024-04-08,1411.5743408203125,1425.1958854954692,1409.0890296906168,1417.5965440882405,6610887
2024-04-09,1428.9239501953125,1447.0382853834328,1421.706991073893,1424.2878687250686,9423230
2024-04-10,1440.346923828125,1443.2623422520446,1419.07819671327,1434.1813126973873,6744595
2024-04-12,1419.2694091796875,1440.347004581389,1414.2509451970686,1437.6704437826234,12275616
2024-04-15,1403.401611328125,1426.1519127319177,1396.6147591590684,1414.7289788007652,8531224
2024-04-16,1352.0697021484375,1390.9748156594471,1350.7315384733051,1387.0078161422275,16173541
2024-04-18,1356.6580810546875,1380.9856356925395,1345.4262808416224,1358.4264688147127,22107945
2024-04-19,1349.0108642578125,1363.9228476396274,1317.944183592885,1323.9185452592171,20603621
2024-04-22,1369.5626220703125,1373.4817798535273,1350.7314814096178,1357.2793582371135,5859087
2024-04-23,1378.7872314453125,1383.0409306636197,1369.8017673451934,1379.3607468800517,4856174
2024-04-24,1367.65087890625,1380.603341732745,1364.1141034583206,1380.603341732745,4268213
2024-04-25,1375.01123046875,1381.1768416797124,1357.3749616209805,1357.3749616209805,9089398
2024-04-26,1367.1728515625,1381.6547268146694,1364.0661836599809,1376.2060392505118,8062444
2024-04-29,1371.4744873046875,1376.3018182873789,1365.2611510666807,1366.8861307926888,5055957
2024-04-30,1357.9007568359375,1373.1951226538106,1355.0330632450862,1371.4266182567183,6936588
2024-05-02,1352.0697021484375,1361.1985735262108,1349.584391011653,1350.6836969048709,10076354
2024-05-03,1353.8382568359375,1361.9633890723073,1341.3159008634211,1359.3823947028181,8842345
2024-05-06,1363.0147705078125,1381.9414779654137,1354.60282273549,1357.3749498436475,6445422
2024-05-07,1377.4010009765625,1379.6951792216912,1353.1690131005055,1362.1066349247076,6080661
2024-05-08,1364.35302734375,1376.2539087215484,1362.7279310112801,1371.9523684616097,6234983
2024-05-09,1376.0628662109375,1386.0041110041313,1362.0110970934816,1364.5920914310168,6088406
2024-05-10,1362.058837890625,1372.621438873604,1350.6836304047854,1371.7612241781574,8777481
2024-05-13,1360.6728515625,1362.1545400175733,1348.9631020079628,1362.1545400175733,3735954
2024-05-14,1361.86767578125,1370.5185983513868,1355.5110481688143,1363.4927722045998,3463230
2024-05-15,1357.3271484375,1368.6546316682923,1355.9889847545019,1363.110377287932,4327544
2024-05-16,1389.254150390625,1391.548328623181,1364.0662647743634,1370.709708317029,9249145
2024-05-17,1380.603271484375,1392.74312715343,1375.7759408068457,1392.74312715343,7542860
2024-05-21,1370.9010009765625,1380.98565384154,1365.404588034105,1366.9340013416115,6752663
2024-05-22,1390.640380859375,1395.5631619401634,1365.0222691886922,1365.7391926494006,7173285
2024-05-23,1407.4639892578125,1412.9604017843287,1386.0518545128168,1390.544527642401,8641428
2024-05-24,1400.4859619140625,1410.4273232123815,1395.6109060590152,1403.4970635761294,5277938
2024-05-27,1406.4603271484375,1414.3464846850588,1395.8498839819704,1406.938276090051,5821844
2024-05-28,1402.3499755859375,1410.9052145959495,1395.8976651533342,1410.4272656750159,6186922
2024-05-29,1386.9599609375,1400.8683215518658,1386.0519046401948,1400.7727551026892,7401634
2024-05-30,1364.496337890625,1385.908473045736,1358.8566339308818,1379.1694632222848,9663150
2024-05-31,1371.760498046875,1400.8649238524729,1365.032812523725,1374.5880898199573,37113815
2024-06-03,1370.785400390625,1404.033674005501,1368.9328321553635,1404.033674005501,10589244
2024-06-04,1358.84130859375,1379.658033205682,1324.4229369059228,1373.807893135552,13736134
2024-06-05,1394.380859375,1402.0835675909418,1365.1789578532776,1365.1789578532776,9233424
2024-06-06,1435.4781494140625,1437.476994921283,1401.5960874734012,1408.85996393557,12660930
2024-06-07,1495.2958984375,1501.2435175164167,1440.3533523289473,1444.00969016698,24075302
2024-06-10,1462.291259765625,1491.5907588534046,1459.9025001820376,1487.2031538065999,6810606
2024-06-11,1458.39111328125,1468.823815070724,1456.6360237178806,1462.583761115188,4853054
2024-06-12,1448.1046142578125,1471.0664614805357,1445.7158546878306,1469.3601706387192,9564320
2024-06-13,1456.6361083984375,1467.4101641892535,1452.1510247241338,1457.6599305401555,7307565
2024-06-14,1451.7122802734375,1466.142554347695,1448.9334875481077,1466.142554347695,4237727
2024-06-18,1460.7799072265625,1469.3601601498674,1458.0499133119856,1459.6099268376586,5420939
2024-06-19,1473.6015625,1477.7942106452415,1459.3174461695942,1467.410187837327,5493456
2024-06-20,1477.5504150390625,1479.5979402789894,1461.6574867540273,1478.42795986229,7927010
2024-06-21,1494.4183349609375,1518.8427190237114,1485.6431242588264,1506.4111705290543,17301941
2024-06-24,1489.0069580078125,1490.9082059639925,1477.5504334510292,1486.4719210591036,5564989
2024-06-25,1503.437255859375,1505.3386228666056,1482.3767746181575,1487.8856805292482,4551525
2024-06-26,1502.218505859375,1510.1649703794121,1496.6609200839146,1502.5110604881513,4851004
2024-06-27,1534.052978515625,1538.976894088541,1493.784585190291,1500.0246394725445,14757754
2024-06-28,1527.6177978515625,1548.8245552176206,1525.180239533625,1533.2729807577389,8197544
2024-07-01,1551.067138671875,1559.939827043026,1520.5488612730949,1520.5488612730949,6801771
2024-07-02,1580.561767578125,1592.9933162222828,1546.8746607024498,1556.3323402976748,10493173
2024-07-03,1586.7530517578125,1595.1382289123615,1565.887527893186,1584.4129718719971,7269965
2024-07-04,1609.42236328125,1618.538808064561,1587.3380599572922,1587.5330170243992,8008311
2024-07-05,1606.30224609375,1624.242700384009,1592.5544400147564,1610.202339677658,7065022
2024-07-08,1620.1475830078125,1624.388910801362,1599.0383035499601,1602.0608521487309,5880533
2024-07-09,1615.760009765625,1625.1202103618075,1609.7635922047962,1618.441324047008,5191182
2024-07-10,1607.082275390625,1632.1891272585506,1596.649572902613,1615.613729908852,9852770
2024-07-11,1611.421142578125,1623.41397813326,1601.0372384756638,1614.6387674406476,8857679
2024-07-12,1668.996337890625,1676.7965252445756,1625.022805487011,1638.0393443296334,17078316
2024-07-15,1664.4136962890625,1684.8403883424053,1660.1235696440942,1683.0852986626521,6942230
2024-07-16,1682.9390869140625,1694.4930897114273,1657.539681248719,1675.6750916039832,6886281
2024-07-18,1714.139892578125,1721.3062905823963,1676.0651821635772,1676.0651821635772,11248896
2024-07-19,1748.1680908203125,1797.943081102566,1741.8304389617622,1797.943081102566,29819116
2024-07-22,1765.6209716796875,1777.4675289324205,1748.1680302846828,1755.1882696669777,8462126
2024-07-23,1791.0205078125,1793.9942577705635,1738.710478582206,1764.7923545401895,7113056
2024-07-24,1788.14404296875,1796.3342629947656,1774.152481560902,1791.605423504355,6002845
2024-07-25,1779.2713623046875,1785.1703012664898,1766.7423358793608,1774.5425227927356,5815599
2024-07-26,1831.971435546875,1835.9690075636295,1779.7588864220972,1779.7588864220972,11369047
2024-07-29,1824.3662109375,1855.469480366421,1817.4435687877083,1846.304236848296,4635931
2024-07-30,1830.26513671875,1832.9951307328352,1813.543462174526,1824.366197741286,2721265
2024-07-31,1821.58740234375,1838.0653210227051,1818.4673751831438,1830.1188567906963,5004209
2024-08-01,1806.3282470703125,1821.2461520384675,1799.0155718940416,1809.740828819239,7475014
2024-08-02,1775.7125244140625,1813.0559673160951,1770.788727779074,1796.9680816152534,7400938
2024-08-05,1708.1434326171875,1752.6044736236083,1675.6264276618872,1740.3678829585922,10736703
2024-08-06,1707.3634033203125,1752.0682011331073,1701.2695072438298,1716.2360922033897,7690163
2024-08-07,1746.900634765625,1752.9945307935927,1718.0886467368307,1751.1419625968092,5094329
2024-08-08,1699.612060546875,1735.492850191383,1683.9628873956328,1735.492850191383,6227910
2024-08-09,1726.5225830078125,1736.2728164287234,1712.140988711969,1727.010094678858,4258524
2024-08-12,1752.507080078125,1758.4546990040476,1723.9388468966088,1728.7652841315069,4315329
2024-08-13,1752.5556640625,1764.7922546522138,1744.365563180685,1764.7922546522138,4176918
2024-08-14,1777.71142578125,1779.4177167425098,1752.5557742866815,1756.9921783945222,7450718
2024-08-16,1812.5196533203125,1815.3472449089315,1783.805262567244,1803.7932417323866,7335657
2024-08-19,1818.2236328125,1820.9049470871198,1803.0131729829857,1813.5434730155098,2585989
2024-08-20,1825.438720703125,1838.6015363062697,1821.538627191082,1833.043950660172,3870333
2024-08-21,1825.9261474609375,1832.0688420652468,1820.4660406023306,1828.2662272635982,1966902
2024-08-22,1833.2877197265625,1846.3530568904166,1823.001175405798,1836.9440574204725,4300287
2024-08-23,1815.591064453125,1835.5790443195538,1810.6184688760034,1831.28891751955,5015935
2024-08-26,1829.2901611328125,1841.575432070603,1817.4436031129605,1823.2937434663284,3728589
2024-08-27,1852.641845703125,1855.2256813879358,1827.0962815117323,1829.2900840518048,3830679
2024-08-28,1890.667724609375,1902.2705260971802,1850.0092991588629,1859.2720208389876,6514531
2024-08-29,1885.0614013671875,1901.7830759029405,1872.9224080657316,1884.7201669932756,7228284
2024-08-30,1895.15283203125,1901.295526726158,1879.8450130912988,1889.5952465616892,13466759
2024-09-02,1915.4334716796875,1926.4024849433151,1894.2755114819659,1894.8117029397854,5573739
2024-09-03,1892.76416015625,1917.8710125060368,1888.0840002650073,1917.8710125060368,4694322
2024-09-04,1874.43359375,1879.0649546678148,1852.5931659020603,1873.1173360302705,4778310
2024-09-05,1884.866455078125,1891.5453413709522,1861.9046070627135,1878.1387700081425,4081810
2024-09-06,1854.34814453125,1888.1327275977371,1849.473027754597,1873.994888945443,5848106
2024-09-09,1847.328125,1872.8736906980234,1841.819218936854,1842.7942423455024,4772612
2024-09-10,1864.5372314453125,1886.670214257235,1848.644302962128,1857.3220347286262,6909600
